id,pred_label,probs
4513,org:member_of,"[0.005770595, 0.7466893, 0.00076741795, 0.0015788255, 7.3704505e-06, 0.24148513, 4.9450056e-05, 0.00015780977, 0.00011136412, 0.002104975, 0.00010627806, 2.851015e-05, 1.5389654e-05, 4.508198e-05, 0.0001109164, 9.1921545e-05, 4.946383e-05, 0.0001294346, 9.733445e-05, 1.6835513e-05, 8.1207014e-05, 5.0261322e-05, 2.1403474e-05, 1.0289115e-05, 8.567744e-05, 4.8851576e-05, 0.00014397096, 4.6314643e-05, 2.456934e-05, 7.40692e-05]"
4514,no_relation,"[0.9806857, 0.0010745439, 5.5020653e-05, 0.00032996043, 2.6969292e-05, 0.0009779566, 0.00048464932, 0.00015089879, 6.3924126e-05, 0.006772412, 0.0005300313, 1.6508306e-05, 1.3371409e-05, 5.4004802e-05, 0.0002147879, 8.466851e-05, 0.00073686923, 0.00035498152, 6.5624154e-05, 3.4214198e-05, 0.000237773, 4.4744018e-05, 0.00080983806, 4.4316545e-05, 0.0010863594, 0.0001415955, 0.00050505827, 6.591544e-05, 0.0040169875, 0.00032025925]"
4515,no_relation,"[0.9995883, 5.6008776e-06, 7.2526163e-06, 1.0000978e-05, 4.715296e-06, 3.5303008e-06, 3.2150576e-05, 1.9379647e-06, 1.0857202e-05, 0.000112079106, 3.1837906e-06, 2.2573948e-05, 5.5931005e-06, 4.851158e-05, 6.0347074e-06, 6.6375986e-07, 2.4107494e-05, 7.19084e-06, 7.6773705e-07, 1.0573967e-06, 3.0767085e-06, 7.586744e-06, 5.9465665e-06, 3.902328e-06, 2.4690803e-06, 2.1655474e-05, 2.0037676e-06, 2.7428838e-05, 2.2768969e-05, 7.113763e-06]"
4516,no_relation,"[0.9998913, 5.717322e-06, 5.9012737e-06, 6.319898e-06, 2.278731e-06, 3.3183112e-06, 6.8871063e-06, 1.8094986e-06, 2.3855812e-06, 1.0098715e-05, 1.0916384e-06, 1.0814582e-05, 2.225074e-06, 1.1244453e-05, 1.7515497e-06, 1.858962e-07, 6.004155e-06, 2.9312998e-06, 2.604179e-07, 4.7074073e-07, 8.513746e-07, 3.7578739e-06, 1.8323273e-06, 1.9004028e-06, 1.205693e-06, 3.940923e-06, 6.5828095e-07, 4.4107423e-06, 6.4646265e-06, 2.1037688e-06]"
4517,no_relation,"[0.99977, 3.7751543e-06, 2.3868197e-05, 1.06621565e-05, 2.386179e-06, 5.587452e-06, 6.677561e-06, 3.129104e-06, 3.0724057e-06, 3.5730973e-05, 1.557177e-06, 7.902644e-06, 5.271948e-06, 1.9642173e-05, 8.5778465e-06, 4.8887233e-07, 1.5753183e-05, 4.0419923e-06, 5.137552e-07, 7.7334875e-07, 3.3947967e-06, 6.858076e-06, 3.2095065e-06, 3.7953878e-06, 3.4476814e-06, 1.3072807e-05, 1.7937651e-06, 7.672102e-06, 2.1392845e-05, 5.94746e-06]"
4518,no_relation,"[0.9998919, 9.413923e-06, 1.40670945e-05, 7.247261e-06, 1.83964e-06, 3.9911574e-06, 4.3648615e-06, 1.4720068e-06, 3.354241e-06, 1.0174074e-05, 8.307524e-07, 6.10754e-06, 1.855588e-06, 1.39327685e-05, 2.2660936e-06, 2.0068465e-07, 3.7902255e-06, 2.8256588e-06, 2.6293577e-07, 2.1757371e-07, 7.320215e-07, 3.2680612e-06, 1.6359774e-06, 1.3047415e-06, 9.383551e-07, 3.5077333e-06, 9.20053e-07, 2.4462715e-06, 4.0328737e-06, 1.159103e-06]"
4519,org:founded,"[0.015431364, 2.0931813e-05, 1.9141877e-05, 5.5585548e-05, 5.6086836e-05, 3.3810906e-05, 6.347666e-06, 3.0963445e-06, 6.508796e-06, 2.0234926e-05, 1.501724e-05, 1.2198398e-05, 4.0119e-06, 8.152749e-06, 2.7544622e-05, 4.2203114e-06, 7.253557e-06, 0.9841107, 6.747673e-06, 1.679749e-06, 8.6069354e-05, 7.252775e-06, 5.983999e-06, 7.591904e-06, 6.134271e-06, 3.0689453e-06, 8.766273e-06, 3.6297558e-06, 1.6958069e-05, 3.977378e-06]"
4520,no_relation,"[0.9932997, 3.7242804e-05, 2.7227003e-05, 0.00011745503, 0.00014611619, 3.0199255e-05, 6.8486374e-06, 6.311192e-06, 8.099962e-06, 4.866396e-05, 2.4894473e-05, 9.531171e-06, 7.0212664e-06, 1.8790366e-05, 1.4363105e-05, 3.579801e-06, 1.3510103e-05, 0.0056940317, 2.6602705e-05, 2.173824e-06, 0.00027070398, 1.2066144e-05, 1.8241868e-05, 7.885903e-05, 6.7722262e-06, 1.10314e-05, 9.344852e-06, 9.7683505e-06, 2.6827416e-05, 1.39910735e-05]"
4521,per:title,"[0.002176262, 2.1912996e-05, 1.3712501e-05, 8.74337e-06, 4.864409e-06, 2.8382885e-06, 2.0145713e-05, 7.3832084e-06, 0.9971583, 0.00015772556, 3.542492e-06, 1.0575544e-05, 5.568742e-05, 0.00020574666, 2.9807024e-06, 1.4152472e-06, 9.760978e-06, 3.8820713e-06, 1.7027987e-06, 9.348719e-07, 3.2572218e-06, 1.8559718e-05, 5.2266337e-06, 1.04916335e-05, 4.4218186e-06, 1.2876666e-05, 2.802394e-05, 4.9995556e-06, 4.1953088e-05, 2.04113e-06]"
4522,org:alternate_names,"[9.520632e-06, 2.5591504e-05, 3.822788e-06, 0.99988616, 8.3308186e-07, 5.621986e-06, 3.5312046e-06, 2.39297e-06, 3.999693e-06, 2.9117316e-06, 1.5399497e-06, 1.8152675e-06, 2.8950368e-05, 1.5182178e-06, 2.3520245e-06, 1.3357475e-06, 1.0027106e-06, 3.0720948e-06, 1.1427194e-06, 8.991781e-07, 1.0295107e-06, 4.6261624e-07, 1.0959358e-06, 2.219948e-06, 1.377899e-06, 1.2350253e-06, 1.2838618e-06, 1.4074294e-06, 1.4667044e-06, 3.4643134e-07]"
4523,org:product,"[0.0003847981, 9.652636e-06, 1.0505994e-05, 3.1078382e-06, 5.4484367e-06, 2.7934252e-06, 1.6828212e-06, 8.035709e-07, 7.610346e-06, 4.9797214e-05, 1.5870077e-06, 2.6595226e-06, 1.0761553e-06, 3.6284032e-06, 5.945144e-06, 3.9896568e-06, 7.78499e-06, 4.2519073e-06, 6.6120805e-07, 2.2329805e-06, 1.2920209e-06, 1.5838054e-06, 1.0388889e-06, 2.8792713e-06, 1.0021453e-06, 2.4759233e-06, 0.9994473, 1.7851853e-06, 3.012308e-05, 4.6440326e-07]"
4524,org:product,"[0.34059566, 0.0038438756, 0.0015118798, 0.0040871943, 8.1150414e-05, 0.0007595916, 7.398588e-05, 3.4055014e-05, 0.00020076055, 0.20701696, 7.2577284e-05, 2.095713e-05, 5.1078234e-05, 5.4682532e-05, 0.00045791015, 0.0008251172, 0.0019313261, 0.00038743325, 8.8978355e-05, 4.2252927e-05, 0.00017685529, 5.766721e-05, 8.84e-05, 0.00016529213, 2.7240216e-05, 0.0001413683, 0.43562555, 8.3919134e-05, 0.0014297008, 6.655044e-05]"
4525,no_relation,"[0.99982244, 1.0297432e-05, 5.0057233e-06, 1.6378814e-05, 1.8754688e-05, 2.5219856e-06, 5.892814e-06, 5.389988e-06, 4.734088e-06, 1.1513016e-05, 3.177092e-06, 4.6298555e-06, 2.0904245e-06, 4.2783854e-06, 1.6337729e-06, 5.2338027e-07, 2.0333855e-06, 1.3905317e-05, 9.584318e-07, 4.6373077e-07, 4.260925e-06, 2.0863536e-06, 4.315092e-06, 2.582821e-05, 1.8923507e-06, 3.416375e-06, 1.6862148e-06, 2.234952e-06, 1.5175558e-05, 2.4542146e-06]"
4526,no_relation,"[0.9969773, 0.0001104011, 0.0022401472, 6.9096146e-05, 1.2674833e-06, 9.793569e-05, 9.546254e-06, 5.382349e-06, 5.8923024e-06, 0.00010485474, 4.799302e-06, 2.9723777e-05, 1.1341874e-05, 1.2432378e-05, 9.328189e-05, 3.5769342e-06, 6.6648325e-05, 6.0834914e-06, 5.3361873e-06, 6.2124076e-07, 1.2698784e-05, 1.3051566e-05, 3.4488648e-06, 4.193977e-06, 8.696282e-06, 3.9288516e-05, 4.9194437e-06, 2.5957997e-05, 1.1618416e-05, 2.0294421e-05]"
4527,per:title,"[0.21628669, 0.00031174193, 0.0013371131, 0.0002655764, 0.00019083527, 8.241003e-05, 0.00078176666, 0.0001335485, 0.760647, 0.001989639, 4.9904804e-05, 0.00066478446, 0.003108408, 0.00815995, 0.00027179997, 8.25594e-05, 0.00086446054, 9.1985276e-05, 7.438873e-05, 2.0367219e-05, 4.7758484e-05, 0.0021954242, 0.00013951372, 0.00028355923, 2.5095243e-05, 0.000902949, 0.00029169352, 0.00035837144, 0.0002614855, 7.9300495e-05]"
4528,per:origin,"[0.0002020355, 7.2745825e-05, 2.6380483e-05, 5.8733785e-06, 2.3220236e-06, 2.877031e-05, 0.0020417399, 0.996292, 0.00017203252, 5.7765387e-06, 4.0294424e-05, 9.857327e-06, 6.0721413e-06, 8.127073e-06, 5.7965376e-06, 7.122088e-06, 3.1833063e-06, 2.2993024e-06, 3.0306396e-06, 6.776054e-05, 1.6323135e-06, 7.227997e-06, 1.1044991e-05, 3.1600612e-06, 0.0009469516, 5.7240795e-06, 2.860565e-06, 2.0932532e-06, 1.9529136e-06, 1.4153999e-05]"
4529,org:top_members/employees,"[0.00020953843, 6.1856713e-06, 0.99964964, 1.0704569e-05, 1.7231279e-06, 6.193852e-06, 3.4723992e-06, 1.029987e-06, 6.318859e-06, 1.1770703e-05, 1.2779645e-07, 5.194481e-06, 8.695436e-06, 1.208212e-06, 5.0717976e-05, 3.9426727e-06, 1.6981501e-06, 9.701953e-07, 7.0564903e-07, 2.091879e-07, 2.1501974e-06, 4.4598523e-06, 2.699616e-07, 1.231875e-06, 7.079408e-07, 1.0590269e-06, 5.9942427e-06, 1.1351087e-06, 1.8590881e-06, 1.0985087e-06]"
4530,no_relation,"[0.9997584, 3.0411e-06, 1.940424e-05, 9.56499e-06, 6.8761838e-06, 6.7697074e-06, 1.2596164e-05, 8.435328e-06, 1.8151255e-06, 2.5016827e-05, 2.6955347e-06, 7.499996e-06, 5.7779102e-06, 2.0361475e-05, 7.2466396e-06, 6.5946585e-07, 2.0095507e-05, 3.6947251e-06, 5.806283e-07, 1.8154857e-06, 2.6938721e-06, 9.239073e-06, 2.8774632e-06, 7.3986134e-06, 5.148777e-06, 1.4876755e-05, 1.4083168e-06, 6.051728e-06, 1.5903255e-05, 1.2065822e-05]"
4531,org:founded,"[0.088881016, 0.000148368, 8.2292274e-05, 3.058557e-05, 0.010815209, 0.000102880455, 3.3550474e-05, 7.645594e-05, 9.1867434e-05, 0.00023023691, 0.00013817028, 2.5265013e-05, 1.6341186e-05, 5.961304e-05, 4.307876e-05, 2.319138e-05, 7.150365e-05, 0.89818794, 5.920692e-05, 2.1062213e-05, 0.00031027547, 9.710466e-05, 2.3305474e-05, 0.0002653751, 3.45179e-05, 2.7606951e-05, 3.769876e-05, 1.4287031e-05, 3.2592252e-05, 1.9419247e-05]"
4532,no_relation,"[0.8761587, 0.00017852374, 0.0005975233, 5.181275e-05, 8.503496e-05, 7.1235605e-05, 0.0001706505, 0.0006318722, 0.00043221272, 0.00010307941, 2.5519954e-05, 0.0011207099, 0.0013660524, 0.0015524353, 0.0048449426, 2.5672029e-05, 0.0005886897, 6.7775545e-05, 2.9134471e-05, 7.1900446e-05, 3.0364017e-05, 0.10286813, 7.2388124e-05, 0.00015590791, 1.7420729e-05, 0.004879623, 2.0117313e-05, 0.0033381633, 3.5050773e-05, 0.00040941182]"
4533,per:parents,"[2.6305068e-05, 9.739367e-06, 7.819638e-06, 1.1120919e-06, 9.267718e-06, 1.762639e-06, 2.143973e-06, 5.7374705e-06, 1.0163932e-05, 5.884548e-06, 3.8802915e-07, 2.6028538e-06, 8.349658e-06, 4.1982374e-05, 1.43854795e-05, 1.3502203e-06, 0.00017274887, 6.4208593e-06, 9.294658e-07, 2.3681787e-06, 8.8143173e-07, 0.9993944, 2.3064424e-06, 3.1289342e-06, 5.2856035e-07, 0.00015660247, 1.8187318e-06, 0.000104458115, 5.666634e-07, 3.5988332e-06]"
4534,org:top_members/employees,"[5.0481035e-06, 5.748845e-07, 0.9999714, 1.265258e-06, 6.9431326e-07, 1.1774183e-06, 1.0576871e-06, 3.5056627e-07, 1.4339768e-06, 1.674314e-06, 8.083866e-08, 1.7948058e-06, 1.5633495e-06, 2.03171e-07, 5.0693984e-06, 5.7976087e-07, 3.819599e-07, 2.5628486e-07, 2.0915726e-07, 1.03081724e-07, 6.409356e-07, 4.0148447e-07, 1.2111583e-07, 3.9095326e-07, 6.6227125e-07, 2.6807245e-07, 1.3676658e-06, 2.5078106e-07, 6.8204344e-07, 3.1111307e-07]"
4535,per:title,"[0.00019560441, 6.021639e-06, 4.5664005e-06, 2.802398e-06, 2.3696703e-06, 1.6561623e-06, 7.885662e-06, 4.123546e-06, 0.99964154, 2.3363109e-05, 1.392574e-06, 7.904396e-06, 1.9126912e-05, 2.9859539e-05, 1.3471853e-06, 8.3548736e-07, 1.9790652e-06, 1.6051802e-06, 1.2995861e-06, 6.885731e-07, 1.6660174e-06, 8.136926e-06, 4.9348296e-06, 3.0515541e-06, 2.3903206e-06, 3.2638422e-06, 4.364755e-06, 1.8203893e-06, 1.3462213e-05, 9.855194e-07]"
4536,no_relation,"[0.8411142, 0.15436319, 0.00022779015, 0.0028343983, 6.531568e-06, 0.00022131955, 2.4710745e-05, 2.9426848e-05, 0.00017861542, 0.00020984514, 6.0021608e-05, 7.043929e-05, 1.2698488e-05, 4.0479597e-05, 0.00011882988, 4.716216e-05, 2.5762758e-05, 4.002379e-05, 1.2965279e-05, 2.671419e-06, 2.6341353e-05, 6.600319e-05, 1.0973916e-05, 2.4110552e-05, 2.9888158e-06, 8.045593e-05, 8.228483e-05, 1.702113e-05, 3.154945e-05, 1.7248954e-05]"
4537,no_relation,"[0.99983, 1.6340044e-05, 1.5305437e-05, 1.7152217e-05, 3.1511595e-06, 4.576038e-06, 4.0187033e-06, 2.87961e-06, 7.1029335e-06, 2.0188134e-05, 2.2255595e-06, 1.4800771e-06, 2.9387277e-06, 9.253007e-06, 3.1812458e-06, 3.4918978e-07, 1.3082261e-05, 3.148561e-06, 1.191788e-06, 3.883983e-07, 1.47703e-06, 3.673319e-06, 1.8982053e-06, 5.0610884e-06, 1.6815515e-06, 5.1633515e-06, 7.855441e-06, 3.224048e-06, 1.0004407e-05, 2.0389507e-06]"
4538,org:top_members/employees,"[0.3181312, 0.011931468, 0.6343161, 0.00057052006, 5.8191235e-05, 0.0011666807, 0.00086758076, 0.00011080342, 0.00031145045, 0.0012355895, 0.00014120681, 0.0008729422, 6.4211636e-05, 0.00019639319, 0.024597092, 0.0011097782, 0.00052875176, 0.0005390771, 0.00018595693, 2.2077298e-05, 0.000103633065, 0.00215809, 5.255962e-05, 7.402657e-05, 1.9317633e-05, 0.00011633747, 0.00022870595, 6.692687e-05, 0.00010494089, 0.00011841251]"
4539,no_relation,"[0.9939667, 2.0275515e-05, 3.4703382e-05, 6.026189e-05, 4.6446537e-05, 1.4449768e-05, 8.537256e-05, 1.9025481e-05, 0.0016994885, 0.0010345805, 5.5073633e-05, 2.464575e-05, 0.0001881336, 0.0003322195, 6.9165355e-05, 1.4511042e-05, 0.00068956875, 2.2900182e-05, 8.190643e-06, 1.1381357e-05, 2.9821245e-05, 0.000105652616, 9.73974e-05, 0.00012104784, 2.0776297e-05, 0.0002901583, 6.641216e-05, 0.00032761245, 0.00043939782, 0.000104487175]"
4540,per:title,"[2.7133225e-05, 6.594468e-06, 1.0144429e-05, 3.4518928e-06, 1.6113099e-06, 1.4492272e-06, 1.0500229e-05, 1.66809e-06, 0.9998148, 2.024501e-05, 7.434293e-07, 1.7136406e-05, 2.5937657e-05, 1.8906328e-05, 8.0920984e-07, 6.616165e-07, 1.5131285e-06, 1.3741541e-06, 1.6845673e-06, 3.682159e-07, 1.8849211e-06, 3.7593318e-06, 2.9961518e-06, 2.7198937e-06, 2.1041776e-06, 1.9760078e-06, 3.2489718e-06, 2.0868652e-06, 1.1745835e-05, 7.0818203e-07]"
4541,per:title,"[0.25587326, 4.4633976e-05, 0.00029306524, 6.2887055e-05, 4.9751794e-05, 2.9497376e-05, 4.3329153e-05, 2.39922e-05, 0.74052304, 0.0004207563, 2.464055e-05, 0.00019840512, 0.00013926487, 0.00074040465, 7.899457e-05, 1.8857825e-05, 0.00012467739, 5.4208616e-05, 1.9230403e-05, 3.3996387e-06, 6.2318155e-05, 0.00018229039, 0.00013948444, 8.571199e-05, 2.3837658e-05, 0.00016314119, 0.00017595028, 5.5145258e-05, 0.00032381504, 2.200248e-05]"
4542,no_relation,"[0.9959223, 3.6136815e-05, 0.0027319596, 2.6893402e-05, 7.3016918e-06, 1.1672133e-05, 2.1718874e-05, 1.2552585e-05, 2.960131e-05, 0.00020379083, 3.880326e-06, 4.8557373e-05, 2.7616254e-05, 6.54679e-05, 0.00019754891, 9.672524e-06, 0.0002715645, 3.8740845e-06, 5.322073e-06, 2.3773061e-06, 7.592073e-06, 0.00012712798, 6.5051067e-06, 1.717349e-05, 2.6469222e-06, 8.6313674e-05, 7.104612e-06, 6.705085e-05, 9.362191e-06, 2.9307103e-05]"
4543,per:title,"[0.000237099, 1.4342958e-05, 1.4686256e-05, 3.144975e-06, 3.529764e-06, 2.5574684e-06, 8.229041e-06, 2.5253141e-06, 0.9992791, 6.5519685e-05, 2.1491276e-06, 9.784308e-05, 3.1250765e-05, 0.00011383709, 2.3397383e-06, 1.5062725e-06, 8.2569395e-06, 4.9534806e-06, 4.3214463e-06, 7.214998e-07, 5.2594432e-06, 1.5677528e-05, 1.0314563e-05, 7.3048836e-06, 4.1255003e-06, 1.03727825e-05, 1.1082153e-05, 1.0874367e-05, 2.4655817e-05, 2.383743e-06]"
4544,no_relation,"[0.7086927, 7.4912925e-05, 4.150493e-05, 6.456327e-05, 1.2390155e-05, 8.318618e-06, 0.00012968047, 4.6375408e-05, 4.736889e-05, 0.00031105182, 5.5757057e-05, 0.0005621283, 2.458755e-05, 0.00014357537, 5.4945205e-05, 1.1631218e-05, 0.0015484866, 1.7122842e-05, 1.0871823e-05, 5.831195e-06, 2.3152426e-05, 0.00038696258, 2.2159133e-05, 6.7037356e-05, 1.4711624e-05, 0.2867724, 1.5073821e-05, 0.00075137336, 4.7099205e-05, 3.6180085e-05]"
4545,per:employee_of,"[2.6967568e-06, 2.9294915e-06, 1.1828564e-06, 9.911943e-07, 1.4100898e-06, 6.6692337e-07, 0.9999541, 9.382986e-06, 2.2477452e-06, 1.3412164e-06, 3.212983e-06, 1.023064e-06, 1.6857713e-06, 1.641864e-06, 1.1105541e-06, 6.02634e-07, 1.1658402e-06, 7.2590325e-07, 2.0759647e-07, 1.6100367e-06, 2.1173697e-07, 1.4955787e-06, 1.9519812e-06, 3.0097192e-07, 2.3572304e-06, 3.8377632e-07, 4.15211e-07, 1.1971614e-06, 1.4382277e-06, 3.2424052e-07]"
4546,org:top_members/employees,"[0.07805062, 0.0016073121, 0.90295243, 0.0008808066, 2.7334896e-05, 0.0007933877, 3.2114556e-05, 1.0960335e-05, 0.00048815773, 0.0028578576, 1.2944393e-05, 9.044571e-05, 7.0550384e-05, 6.785625e-05, 0.009461137, 0.0007054531, 0.00013190166, 0.00017170259, 8.2904146e-05, 7.404374e-06, 8.8939014e-05, 0.0002833663, 2.5147194e-05, 3.1133502e-05, 8.941556e-06, 2.5431369e-05, 0.0008503337, 3.2647426e-05, 8.874371e-05, 6.202534e-05]"
4547,no_relation,"[0.9969103, 3.5805107e-05, 0.00015105383, 0.00012389495, 1.9448957e-05, 3.798306e-05, 5.5886267e-06, 5.818772e-06, 1.543343e-05, 0.0014950352, 1.1028987e-05, 6.4791257e-06, 1.9717025e-05, 3.3864442e-05, 8.069329e-05, 2.0054453e-05, 0.00048743899, 3.872493e-05, 4.7153417e-06, 4.1524177e-06, 1.7631399e-05, 1.2343036e-05, 9.150635e-06, 2.2022608e-05, 5.8006603e-06, 4.0272163e-05, 0.00021196465, 1.3547629e-05, 0.00013630773, 2.3660768e-05]"
4548,per:employee_of,"[6.075948e-05, 6.60828e-05, 4.453131e-06, 1.832497e-06, 1.95775e-06, 2.1344729e-06, 0.99962354, 7.635853e-05, 5.663649e-05, 8.108499e-06, 1.9184148e-05, 1.8719602e-05, 2.2397219e-06, 5.060135e-06, 8.774248e-07, 2.0966966e-06, 1.934604e-06, 1.5985793e-06, 9.2949625e-07, 2.2409993e-06, 6.203051e-07, 3.1203201e-06, 1.9138995e-05, 6.924275e-07, 7.888431e-06, 1.7042497e-06, 1.5459453e-06, 3.043054e-06, 4.1544895e-06, 1.2709094e-06]"
4549,no_relation,"[0.9436208, 2.6734235e-05, 5.2515243e-05, 3.070156e-05, 3.2845026e-05, 0.00027573205, 0.0005157114, 0.044801217, 6.2307394e-05, 4.1978074e-05, 0.0001399947, 7.009385e-05, 2.351655e-05, 4.980681e-05, 3.783707e-05, 9.982102e-06, 5.9225167e-05, 1.7165234e-05, 1.1575875e-05, 0.0003075603, 5.0428578e-05, 4.533033e-05, 0.0001086541, 0.00012388457, 0.007284077, 0.00014039113, 5.2038254e-06, 2.8633685e-05, 4.165783e-05, 0.0019843925]"
4550,no_relation,"[0.9997516, 2.214346e-05, 1.9234754e-05, 3.8262766e-05, 1.898583e-06, 7.328564e-06, 3.6954223e-06, 1.2782846e-06, 4.7079375e-06, 7.609423e-05, 1.477496e-06, 3.5059068e-06, 2.3306447e-06, 7.3010165e-06, 4.7399376e-06, 8.080814e-07, 8.312148e-06, 6.1306832e-06, 5.1584067e-07, 3.1727208e-07, 2.346936e-06, 3.03699e-06, 2.1557635e-06, 1.9450622e-06, 1.2035027e-06, 6.0359866e-06, 2.6898467e-06, 3.755185e-06, 1.2341346e-05, 2.6044668e-06]"
4551,per:title,"[0.00015096457, 5.693786e-06, 5.79501e-06, 1.89224e-06, 9.290495e-06, 2.1134258e-06, 1.6005542e-05, 2.4640483e-05, 0.9994112, 2.3823435e-05, 3.1919635e-06, 1.4592112e-05, 6.757602e-05, 0.00012281824, 2.3020687e-06, 1.0615922e-06, 1.1197063e-05, 2.4820042e-06, 2.7291742e-06, 4.117885e-06, 1.6396709e-06, 5.1880226e-05, 1.0905135e-05, 7.746842e-06, 6.579897e-06, 8.704669e-06, 8.313948e-06, 6.5550257e-06, 1.1821134e-05, 2.481344e-06]"
4552,no_relation,"[0.9971819, 2.8030858e-05, 1.8145194e-05, 3.834186e-05, 8.042154e-05, 3.2975624e-06, 2.2452034e-05, 1.2816277e-05, 7.139046e-05, 4.215268e-05, 8.278457e-06, 1.361077e-05, 5.782578e-05, 1.2348223e-05, 1.6824482e-06, 1.6137429e-06, 9.624312e-06, 6.1938595e-06, 3.923365e-06, 2.6114167e-06, 2.0015124e-05, 4.865661e-06, 7.890339e-06, 0.0022550616, 1.5371645e-05, 4.1455396e-06, 6.028469e-06, 1.1007935e-05, 4.754873e-05, 1.1460751e-05]"
4553,org:product,"[0.06316035, 9.438434e-05, 0.00028129038, 8.298443e-05, 4.0637893e-05, 4.171728e-05, 6.928066e-06, 8.853808e-06, 2.0770714e-05, 0.0008427557, 1.2759785e-05, 1.19639935e-05, 1.5339674e-05, 6.5942564e-05, 0.00018468704, 9.393481e-05, 0.0005220029, 4.58618e-05, 9.199324e-06, 3.3689095e-05, 2.3073566e-05, 2.8210667e-05, 1.1264369e-05, 4.34437e-05, 5.8628243e-06, 4.6495916e-05, 0.93403673, 2.4070885e-05, 0.00019149328, 1.3270798e-05]"
4554,org:top_members/employees,"[0.00061662437, 1.2911042e-05, 0.9992084, 1.6398768e-05, 1.3098805e-06, 7.5867247e-06, 1.216614e-05, 1.4650743e-06, 4.865117e-06, 3.3348686e-05, 1.8505028e-07, 2.6064251e-06, 6.0170096e-06, 1.3468994e-06, 4.108411e-05, 6.1814667e-06, 2.210315e-06, 9.713359e-07, 9.388438e-07, 2.3631324e-07, 2.7313486e-06, 4.2875217e-06, 2.7205016e-07, 1.3048349e-06, 1.2204331e-06, 1.0572974e-06, 7.654072e-06, 1.3740673e-06, 1.812612e-06, 1.4742376e-06]"
4555,org:top_members/employees,"[0.26903567, 9.246315e-05, 0.7282414, 0.00015851705, 7.5857497e-06, 5.24097e-05, 7.461277e-05, 1.9315732e-05, 1.4443076e-05, 0.00013034172, 2.7556157e-06, 5.5160323e-05, 3.4505778e-05, 1.39727545e-05, 0.0017174165, 9.378247e-05, 5.1598e-05, 1.373155e-05, 7.2159446e-06, 2.1892465e-06, 2.1656497e-05, 6.059719e-05, 5.3537174e-06, 1.5758624e-05, 5.411259e-06, 1.399241e-05, 2.3063334e-05, 1.1588173e-05, 1.17543495e-05, 1.1817407e-05]"
4556,no_relation,"[0.9997805, 1.5186415e-05, 1.9894072e-05, 6.3832194e-06, 6.061144e-06, 5.3087274e-06, 3.5011165e-06, 2.4176106e-06, 1.1807008e-05, 3.1220978e-05, 2.209443e-06, 1.10029505e-05, 2.0082532e-06, 2.8938419e-05, 5.110809e-06, 6.5331693e-07, 8.770551e-06, 5.3266594e-06, 8.1496876e-07, 3.774677e-07, 1.7871416e-06, 8.540209e-06, 2.6485516e-06, 4.7905864e-06, 1.0393047e-06, 1.5779195e-05, 2.6941987e-06, 6.081896e-06, 5.8031646e-06, 3.4506847e-06]"
4557,no_relation,"[0.99153906, 1.9178975e-05, 0.00017158517, 4.779138e-05, 6.974246e-05, 1.2736877e-05, 0.00097175274, 0.0002578583, 0.00016689343, 4.6748002e-05, 8.086884e-06, 0.00016505716, 0.000810324, 0.000679627, 4.4601216e-05, 9.091123e-06, 0.00024152106, 5.4357633e-06, 9.213448e-06, 1.933316e-05, 1.1695798e-05, 0.0021551722, 2.778728e-05, 0.00022801971, 9.772111e-06, 0.0003954165, 3.5951507e-06, 0.0016910309, 1.2570192e-05, 0.0001692073]"
4558,no_relation,"[0.5800959, 0.0002891924, 8.8785775e-05, 6.626286e-05, 6.699818e-05, 6.375927e-05, 0.00046416742, 7.589688e-05, 0.0014408963, 0.0031562266, 0.00016333349, 0.000812788, 0.00010587927, 0.0013247113, 0.00010423876, 3.411239e-05, 0.07183275, 8.215893e-05, 7.43167e-05, 2.5365336e-05, 0.0001075336, 0.010460066, 0.00021636108, 0.00029870274, 0.00011868404, 0.3042857, 0.00020112502, 0.023441564, 0.00033710143, 0.00016537294]"
4559,org:top_members/employees,"[0.2216053, 0.00022640478, 0.48839375, 6.35374e-05, 4.5020577e-05, 0.00026142926, 0.0008163898, 0.00011225692, 0.0003543058, 0.00033159938, 1.7561058e-05, 0.28271642, 0.0014678342, 0.00018792343, 0.00037251343, 8.110222e-05, 0.0011422362, 5.0098315e-05, 8.12555e-05, 1.229091e-05, 7.6985256e-05, 0.00018303118, 3.1865296e-05, 0.000113388385, 8.961321e-05, 0.00043159968, 5.5907105e-05, 0.00045154366, 0.00015285151, 7.390197e-05]"
4560,per:title,"[1.9492327e-05, 4.537782e-06, 3.6330935e-06, 2.329943e-06, 9.4792347e-07, 8.6841294e-07, 7.473836e-06, 9.680448e-07, 0.99987483, 1.3784231e-05, 7.3189585e-07, 4.8877614e-06, 1.24928865e-05, 1.8026458e-05, 8.922113e-07, 4.402552e-07, 1.1390333e-06, 9.805867e-07, 9.892951e-07, 2.6541483e-07, 1.1014964e-06, 2.4936496e-06, 3.4195077e-06, 1.382903e-06, 1.9038725e-06, 1.0416295e-06, 3.352016e-06, 1.1961193e-06, 1.3969769e-05, 4.260732e-07]"
